timestamp,device,energy_kwh,temperature,occupancy
2025-01-27 20:45:00,HVAC,3.794,17.5,1
2025-01-27 21:00:00,HVAC,9.404,19.2,2
2025-01-27 21:15:00,HVAC,3.193,19.8,3
2025-01-27 21:30:00,Servers,13.425,19.1,5
2025-01-27 21:45:00,Servers,12.867,21.8,4
2025-01-27 22:00:00,Servers,12.102,22.7,3
2025-01-27 22:15:00,Lighting,0.752,21.7,0
2025-01-27 22:30:00,Workstations,0.484,21.3,2
2025-01-27 22:45:00,Servers,14.178,20.3,5
2025-01-27 23:00:00,Lighting,0.395,22.6,3
2025-01-27 23:15:00,Servers,12.659,19.5,1
2025-01-27 23:30:00,HVAC,6.345,15.7,1
2025-01-27 23:45:00,Workstations,0.647,21.8,5
2025-01-28 00:00:00,Workstations,0.124,22.9,3
2025-01-28 00:15:00,Machinery,0.0,27.6,0
2025-01-28 00:30:00,Lighting,0.811,23.3,2
2025-01-28 00:45:00,Servers,13.203,20.8,4
2025-01-28 01:00:00,HVAC,9.91,16.3,5
2025-01-28 01:15:00,Lighting,0.154,23.3,3
2025-01-28 01:30:00,Lighting,0.453,21.6,5
2025-01-28 01:45:00,HVAC,6.281,18.8,2
2025-01-28 02:00:00,Workstations,0.398,22.5,0
2025-01-28 02:15:00,Workstations,0.357,21.4,1
2025-01-28 02:30:00,Machinery,0.0,22.8,2
2025-01-28 02:45:00,Workstations,0.433,22.8,2
2025-01-28 03:00:00,Servers,15.811,19.8,2
2025-01-28 03:15:00,Machinery,0.0,25.3,2
2025-01-28 03:30:00,Servers,15.076,22.1,1
2025-01-28 03:45:00,Servers,12.841,21.0,1
2025-01-28 04:00:00,Lighting,0.125,21.7,0
2025-01-28 04:15:00,Servers,13.909,22.1,0
2025-01-28 04:30:00,Machinery,0.0,22.0,4
2025-01-28 04:45:00,Machinery,0.0,24.5,0
2025-01-28 05:00:00,Servers,15.774,19.0,5
2025-01-28 05:15:00,Lighting,0.245,21.7,4
2025-01-28 05:30:00,Lighting,0.108,23.4,2
2025-01-28 05:45:00,Lighting,0.973,22.7,1
2025-01-28 06:00:00,Machinery,0.0,23.5,4
2025-01-28 06:15:00,Servers,14.798,19.6,5
2025-01-28 06:30:00,Servers,14.822,22.0,3
2025-01-28 06:45:00,HVAC,8.138,16.7,4
2025-01-28 07:00:00,HVAC,8.615,18.9,2
2025-01-28 07:15:00,Machinery,0.0,25.2,4
2025-01-28 07:30:00,Lighting,0.759,22.4,2
2025-01-28 07:45:00,Lighting,0.694,21.4,2
2025-01-28 08:00:00,Machinery,41.125,22.2,28
2025-01-28 08:15:00,Lighting,5.155,22.6,47
2025-01-28 08:30:00,Servers,12.065,20.3,97
2025-01-28 08:45:00,Machinery,23.674,24.0,130
2025-01-28 09:00:00,Machinery,27.759,25.7,128
2025-01-28 09:15:00,Servers,13.306,21.5,126
2025-01-28 09:30:00,HVAC,24.482,24.1,137
2025-01-28 09:45:00,Servers,15.305,19.9,90
2025-01-28 10:00:00,Workstations,1.366,23.4,52
2025-01-28 10:15:00,Workstations,6.773,23.0,109
2025-01-28 10:30:00,Lighting,5.576,23.1,23
2025-01-28 10:45:00,HVAC,27.989,20.7,23
2025-01-28 11:00:00,Lighting,4.633,22.3,110
2025-01-28 11:15:00,Machinery,36.063,23.8,90
2025-01-28 11:30:00,Lighting,7.513,21.2,93
2025-01-28 11:45:00,Servers,13.542,19.3,55
2025-01-28 12:00:00,HVAC,19.755,21.5,50
2025-01-28 12:15:00,Workstations,4.868,20.7,56
2025-01-28 12:30:00,Machinery,29.384,24.2,88
2025-01-28 12:45:00,Servers,13.951,19.4,100
2025-01-28 13:00:00,HVAC,21.578,21.2,126
2025-01-28 13:15:00,Machinery,39.131,26.4,26
2025-01-28 13:30:00,Lighting,6.858,20.9,71
2025-01-28 13:45:00,HVAC,24.466,20.1,70
2025-01-28 14:00:00,Workstations,1.443,20.8,97
2025-01-28 14:15:00,Machinery,34.705,26.5,79
2025-01-28 14:30:00,HVAC,13.829,21.8,143
2025-01-28 14:45:00,Machinery,44.513,23.2,73
2025-01-28 15:00:00,Machinery,32.889,24.6,51
2025-01-28 15:15:00,HVAC,19.398,24.8,51
2025-01-28 15:30:00,HVAC,21.014,21.1,142
2025-01-28 15:45:00,HVAC,14.538,21.2,58
2025-01-28 16:00:00,Servers,15.296,21.2,109
2025-01-28 16:15:00,Workstations,6.425,20.6,137
2025-01-28 16:30:00,Machinery,29.913,22.1,104
2025-01-28 16:45:00,Lighting,7.198,22.2,98
2025-01-28 17:00:00,Lighting,2.396,20.6,126
2025-01-28 17:15:00,Servers,14.793,19.2,140
2025-01-28 17:30:00,Workstations,7.886,22.1,53
2025-01-28 17:45:00,Lighting,5.034,22.9,50
2025-01-28 18:00:00,Lighting,2.681,20.8,41
2025-01-28 18:15:00,Lighting,1.238,23.1,51
2025-01-28 18:30:00,Servers,13.699,19.1,57
2025-01-28 18:45:00,Servers,12.493,23.0,33
2025-01-28 19:00:00,HVAC,3.887,17.6,0
2025-01-28 19:15:00,HVAC,5.766,19.6,1
2025-01-28 19:30:00,Machinery,0.0,25.2,4
2025-01-28 19:45:00,HVAC,9.628,18.8,1
2025-01-28 20:00:00,Machinery,0.0,25.3,2
2025-01-28 20:15:00,Lighting,0.683,21.3,0
2025-01-28 20:30:00,Lighting,0.92,22.0,0
2025-01-28 20:45:00,Servers,13.24,20.5,1
2025-01-28 21:00:00,Machinery,0.0,27.6,0
2025-01-28 21:15:00,HVAC,6.531,17.6,0
2025-01-28 21:30:00,HVAC,4.442,19.0,1
2025-01-28 21:45:00,Machinery,0.0,24.5,2
2025-01-28 22:00:00,HVAC,4.661,17.8,4
2025-01-28 22:15:00,Machinery,0.0,25.9,1
2025-01-28 22:30:00,Servers,14.998,19.2,2
2025-01-28 22:45:00,Servers,12.989,20.7,5
2025-01-28 23:00:00,Servers,12.646,20.2,4
2025-01-28 23:15:00,Lighting,0.662,21.2,1
2025-01-28 23:30:00,HVAC,3.618,15.5,2
2025-01-28 23:45:00,Servers,13.901,22.7,1
2025-01-29 00:00:00,Machinery,0.0,25.4,1
2025-01-29 00:15:00,Machinery,0.0,25.9,1
2025-01-29 00:30:00,Machinery,0.0,26.6,3
2025-01-29 00:45:00,Lighting,0.337,23.0,4
2025-01-29 01:00:00,Workstations,0.464,22.5,4
2025-01-29 01:15:00,Machinery,0.0,27.8,0
2025-01-29 01:30:00,Lighting,0.375,22.8,2
2025-01-29 01:45:00,HVAC,4.148,18.8,5
2025-01-29 02:00:00,Lighting,0.656,22.2,0
2025-01-29 02:15:00,Machinery,0.0,24.2,1
2025-01-29 02:30:00,Workstations,0.6,20.6,5
2025-01-29 02:45:00,Lighting,0.391,21.5,1
2025-01-29 03:00:00,Workstations,0.6,21.2,0
2025-01-29 03:15:00,Workstations,0.164,20.9,3
2025-01-29 03:30:00,Servers,13.996,21.3,1
2025-01-29 03:45:00,HVAC,7.042,19.9,4
2025-01-29 04:00:00,Machinery,0.0,27.3,5
2025-01-29 04:15:00,Machinery,0.0,27.2,0
2025-01-29 04:30:00,Servers,12.107,20.8,1
2025-01-29 04:45:00,Workstations,0.666,20.8,1
2025-01-29 05:00:00,HVAC,2.796,18.2,2
2025-01-29 05:15:00,Servers,12.365,20.0,3
2025-01-29 05:30:00,Servers,12.689,20.6,4
2025-01-29 05:45:00,Workstations,0.374,21.5,3
2025-01-29 06:00:00,Workstations,0.687,23.4,4
2025-01-29 06:15:00,HVAC,6.874,18.7,2
2025-01-29 06:30:00,Lighting,0.894,20.7,5
2025-01-29 06:45:00,Workstations,0.931,21.9,5
2025-01-29 07:00:00,HVAC,7.399,17.7,1
2025-01-29 07:15:00,Workstations,0.472,23.0,0
2025-01-29 07:30:00,Servers,14.665,20.0,1
2025-01-29 07:45:00,Lighting,0.21,20.9,3
2025-01-29 08:00:00,Servers,14.297,20.2,144
2025-01-29 08:15:00,Lighting,5.215,21.7,112
2025-01-29 08:30:00,Servers,15.387,21.6,49
2025-01-29 08:45:00,Machinery,25.883,27.7,112
2025-01-29 09:00:00,Servers,12.2,19.9,104
2025-01-29 09:15:00,Servers,15.121,21.0,141
2025-01-29 09:30:00,HVAC,12.884,20.9,127
2025-01-29 09:45:00,Workstations,6.909,21.1,108
2025-01-29 10:00:00,Servers,13.69,20.7,98
2025-01-29 10:15:00,Machinery,48.434,25.2,29
2025-01-29 10:30:00,Servers,14.731,22.0,75
2025-01-29 10:45:00,HVAC,18.294,20.9,112
2025-01-29 11:00:00,HVAC,14.369,22.3,76
2025-01-29 11:15:00,Servers,15.153,20.8,135
2025-01-29 11:30:00,Workstations,4.952,21.1,71
2025-01-29 11:45:00,Workstations,6.53,21.0,69
2025-01-29 12:00:00,HVAC,15.129,22.8,97
2025-01-29 12:15:00,Machinery,38.463,22.9,109
2025-01-29 12:30:00,Machinery,48.734,25.1,62
2025-01-29 12:45:00,HVAC,12.278,21.2,126
2025-01-29 13:00:00,Workstations,4.47,22.6,67
2025-01-29 13:15:00,HVAC,18.084,24.0,117
2025-01-29 13:30:00,Machinery,34.416,22.9,84
2025-01-29 13:45:00,Workstations,7.567,22.0,127
2025-01-29 14:00:00,HVAC,26.768,24.8,113
2025-01-29 14:15:00,Servers,15.74,19.0,114
2025-01-29 14:30:00,Servers,13.401,21.8,110
2025-01-29 14:45:00,Workstations,4.258,21.2,139
2025-01-29 15:00:00,HVAC,14.059,21.4,94
2025-01-29 15:15:00,Machinery,47.892,24.5,70
2025-01-29 15:30:00,Servers,14.981,19.5,31
2025-01-29 15:45:00,Workstations,5.248,22.6,139
2025-01-29 16:00:00,Lighting,2.956,22.5,147
2025-01-29 16:15:00,HVAC,22.078,20.0,149
2025-01-29 16:30:00,Workstations,1.09,22.3,127
2025-01-29 16:45:00,Workstations,2.906,21.6,138
2025-01-29 17:00:00,HVAC,28.124,23.0,132
2025-01-29 17:15:00,Machinery,41.617,25.8,25
2025-01-29 17:30:00,Servers,13.52,20.5,101
2025-01-29 17:45:00,Workstations,3.735,20.6,104
2025-01-29 18:00:00,Workstations,2.002,23.0,89
2025-01-29 18:15:00,Workstations,2.888,22.3,52
2025-01-29 18:30:00,Workstations,1.321,22.3,93
2025-01-29 18:45:00,Workstations,6.817,20.8,52
2025-01-29 19:00:00,Machinery,0.0,28.0,5
2025-01-29 19:15:00,Workstations,0.684,21.7,4
2025-01-29 19:30:00,Machinery,0.0,22.6,5
2025-01-29 19:45:00,Workstations,0.218,23.4,4
2025-01-29 20:00:00,Workstations,0.687,21.6,4
2025-01-29 20:15:00,Lighting,0.391,21.2,5
2025-01-29 20:30:00,Lighting,0.983,20.8,1
2025-01-29 20:45:00,Workstations,0.788,21.3,5
2025-01-29 21:00:00,HVAC,5.765,18.8,2
2025-01-29 21:15:00,Workstations,0.731,22.6,2
2025-01-29 21:30:00,HVAC,3.473,16.5,4
2025-01-29 21:45:00,Lighting,0.824,20.7,0
2025-01-29 22:00:00,Servers,15.934,19.9,5
2025-01-29 22:15:00,Machinery,0.0,25.2,2
2025-01-29 22:30:00,HVAC,6.423,15.7,5
2025-01-29 22:45:00,Servers,12.783,22.2,1
2025-01-29 23:00:00,Servers,12.868,19.4,5
2025-01-29 23:15:00,Servers,14.182,20.4,3
2025-01-29 23:30:00,Workstations,0.63,22.1,5
2025-01-29 23:45:00,Machinery,0.0,23.7,3
2025-01-30 00:00:00,HVAC,3.244,19.7,5
2025-01-30 00:15:00,HVAC,2.032,17.0,5
2025-01-30 00:30:00,Servers,13.532,19.8,1
2025-01-30 00:45:00,HVAC,7.475,18.8,0
2025-01-30 01:00:00,Workstations,0.699,22.4,1
2025-01-30 01:15:00,Workstations,0.603,21.6,1
2025-01-30 01:30:00,Servers,12.942,22.8,4
2025-01-30 01:45:00,Workstations,0.176,20.8,3
2025-01-30 02:00:00,HVAC,2.498,19.5,1
2025-01-30 02:15:00,Machinery,0.0,26.9,1
2025-01-30 02:30:00,Workstations,0.683,21.6,0
2025-01-30 02:45:00,Servers,12.852,21.1,5
2025-01-30 03:00:00,Machinery,0.0,25.2,5
2025-01-30 03:15:00,Machinery,0.0,27.3,3
2025-01-30 03:30:00,Lighting,0.581,22.6,3
2025-01-30 03:45:00,Workstations,0.24,23.1,2
2025-01-30 04:00:00,Servers,13.172,21.1,5
2025-01-30 04:15:00,Workstations,0.674,22.6,5
2025-01-30 04:30:00,HVAC,4.239,18.9,4
2025-01-30 04:45:00,Servers,12.887,20.4,3
2025-01-30 05:00:00,HVAC,2.838,19.3,5
2025-01-30 05:15:00,HVAC,2.945,19.5,2
2025-01-30 05:30:00,Machinery,0.0,26.5,2
2025-01-30 05:45:00,Servers,12.613,19.4,3
2025-01-30 06:00:00,Machinery,0.0,24.1,0
2025-01-30 06:15:00,Servers,13.587,19.1,1
2025-01-30 06:30:00,Machinery,0.0,24.9,4
2025-01-30 06:45:00,Machinery,0.0,27.7,5
2025-01-30 07:00:00,HVAC,6.522,16.6,3
2025-01-30 07:15:00,Workstations,0.658,21.7,4
2025-01-30 07:30:00,Machinery,0.0,26.2,0
2025-01-30 07:45:00,HVAC,4.569,17.8,5
2025-01-30 08:00:00,Workstations,7.434,23.0,41
2025-01-30 08:15:00,Servers,13.562,19.4,107
2025-01-30 08:30:00,Lighting,2.902,21.9,76
2025-01-30 08:45:00,Machinery,20.715,27.7,117
2025-01-30 09:00:00,Workstations,4.873,22.0,54
2025-01-30 09:15:00,Workstations,4.445,22.6,91
2025-01-30 09:30:00,Machinery,49.353,22.0,44
2025-01-30 09:45:00,Machinery,46.971,24.7,87
2025-01-30 10:00:00,HVAC,15.597,20.9,98
2025-01-30 10:15:00,Machinery,48.271,23.7,50
2025-01-30 10:30:00,Machinery,23.379,22.3,60
2025-01-30 10:45:00,Servers,13.736,20.3,131
2025-01-30 11:00:00,Workstations,3.919,20.8,63
2025-01-30 11:15:00,Workstations,5.212,21.6,108
2025-01-30 11:30:00,Lighting,7.489,22.1,101
2025-01-30 11:45:00,Lighting,6.954,21.7,149
2025-01-30 12:00:00,Lighting,3.229,20.5,77
2025-01-30 12:15:00,Lighting,3.72,22.3,64
2025-01-30 12:30:00,Workstations,4.016,21.0,44
2025-01-30 12:45:00,Workstations,6.543,22.6,35
2025-01-30 13:00:00,Machinery,41.428,22.1,35
2025-01-30 13:15:00,Machinery,37.997,22.7,117
2025-01-30 13:30:00,Lighting,1.787,22.4,21
2025-01-30 13:45:00,HVAC,16.92,20.4,138
2025-01-30 14:00:00,Lighting,2.086,23.4,39
2025-01-30 14:15:00,Servers,12.662,20.4,65
2025-01-30 14:30:00,Servers,15.871,19.1,63
2025-01-30 14:45:00,Lighting,3.432,22.0,150
2025-01-30 15:00:00,Workstations,7.135,21.8,42
2025-01-30 15:15:00,HVAC,12.106,22.0,111
2025-01-30 15:30:00,Workstations,4.949,21.4,40
2025-01-30 15:45:00,Servers,13.481,20.5,145
2025-01-30 16:00:00,HVAC,11.127,22.7,109
2025-01-30 16:15:00,Lighting,6.49,20.7,76
2025-01-30 16:30:00,Lighting,3.44,22.1,42
2025-01-30 16:45:00,Servers,13.056,21.8,48
2025-01-30 17:00:00,Machinery,47.611,23.9,40
2025-01-30 17:15:00,HVAC,24.43,24.1,118
2025-01-30 17:30:00,Workstations,2.922,20.8,94
2025-01-30 17:45:00,Lighting,2.612,22.0,29
2025-01-30 18:00:00,Servers,15.529,21.8,40
2025-01-30 18:15:00,Workstations,1.145,20.5,42
2025-01-30 18:30:00,HVAC,17.629,24.9,51
2025-01-30 18:45:00,HVAC,12.829,24.1,125
2025-01-30 19:00:00,Workstations,0.153,22.7,3
2025-01-30 19:15:00,Machinery,0.0,22.5,4
2025-01-30 19:30:00,Machinery,0.0,22.5,2
2025-01-30 19:45:00,Lighting,0.138,21.1,0
2025-01-30 20:00:00,HVAC,8.207,16.4,1
2025-01-30 20:15:00,Servers,15.546,19.1,2
2025-01-30 20:30:00,Lighting,0.57,21.7,0
2025-01-30 20:45:00,Machinery,0.0,27.8,5
2025-01-30 21:00:00,Machinery,0.0,26.2,0
2025-01-30 21:15:00,Lighting,0.52,21.1,5
2025-01-30 21:30:00,HVAC,2.123,15.6,2
2025-01-30 21:45:00,Workstations,0.676,23.4,4
2025-01-30 22:00:00,Workstations,0.257,21.8,0
2025-01-30 22:15:00,Lighting,0.671,21.4,1
2025-01-30 22:30:00,HVAC,9.417,15.9,3
2025-01-30 22:45:00,Servers,14.189,22.6,1
2025-01-30 23:00:00,Servers,14.718,19.8,3
2025-01-30 23:15:00,Lighting,0.116,21.7,5
2025-01-30 23:30:00,Machinery,0.0,27.2,4
2025-01-30 23:45:00,HVAC,7.552,15.3,4
2025-01-31 00:00:00,Servers,15.514,20.9,1
2025-01-31 00:15:00,HVAC,7.886,17.8,2
2025-01-31 00:30:00,Workstations,0.561,22.9,5
2025-01-31 00:45:00,Machinery,0.0,23.4,4
2025-01-31 01:00:00,Workstations,0.253,23.2,1
2025-01-31 01:15:00,Lighting,0.762,21.3,2
2025-01-31 01:30:00,Workstations,0.944,23.4,3
2025-01-31 01:45:00,Machinery,0.0,24.1,2
2025-01-31 02:00:00,Machinery,0.0,22.4,0
2025-01-31 02:15:00,Machinery,0.0,22.4,2
2025-01-31 02:30:00,HVAC,4.791,19.9,3
2025-01-31 02:45:00,Machinery,0.0,23.1,2
2025-01-31 03:00:00,Machinery,0.0,23.2,3
2025-01-31 03:15:00,Workstations,0.533,21.4,3
2025-01-31 03:30:00,Lighting,0.713,22.2,4
2025-01-31 03:45:00,Workstations,0.6,21.2,5
2025-01-31 04:00:00,Lighting,0.196,22.4,1
2025-01-31 04:15:00,Workstations,0.423,21.8,4
2025-01-31 04:30:00,Servers,13.988,21.5,4
2025-01-31 04:45:00,HVAC,6.953,15.0,5
2025-01-31 05:00:00,Lighting,0.402,22.4,1
2025-01-31 05:15:00,Servers,15.227,19.2,4
2025-01-31 05:30:00,Servers,12.518,19.2,2
2025-01-31 05:45:00,Servers,15.076,19.2,3
2025-01-31 06:00:00,Workstations,0.792,21.5,2
2025-01-31 06:15:00,HVAC,2.8,15.1,5
2025-01-31 06:30:00,Servers,12.337,20.8,0
2025-01-31 06:45:00,Machinery,0.0,27.2,5
2025-01-31 07:00:00,Servers,14.471,19.4,0
2025-01-31 07:15:00,Machinery,0.0,27.9,5
2025-01-31 07:30:00,Servers,14.762,21.3,2
2025-01-31 07:45:00,Workstations,0.335,20.5,1
2025-01-31 08:00:00,Lighting,3.027,22.7,108
2025-01-31 08:15:00,HVAC,10.135,24.4,107
2025-01-31 08:30:00,HVAC,10.051,24.8,74
2025-01-31 08:45:00,Workstations,2.296,22.1,52
2025-01-31 09:00:00,Machinery,49.325,24.0,133
2025-01-31 09:15:00,Workstations,5.919,23.3,106
2025-01-31 09:30:00,Lighting,5.326,21.5,61
2025-01-31 09:45:00,HVAC,29.678,21.1,86
2025-01-31 10:00:00,Lighting,1.808,23.5,33
2025-01-31 10:15:00,Servers,12.146,22.1,102
2025-01-31 10:30:00,Workstations,3.599,22.4,88
2025-01-31 10:45:00,Lighting,6.975,23.3,129
2025-01-31 11:00:00,Lighting,4.365,20.7,33
2025-01-31 11:15:00,Machinery,37.528,23.7,69
2025-01-31 11:30:00,Machinery,49.289,23.4,62
2025-01-31 11:45:00,HVAC,29.666,24.6,77
2025-01-31 12:00:00,HVAC,27.497,23.3,105
2025-01-31 12:15:00,Workstations,4.629,22.0,140
2025-01-31 12:30:00,HVAC,28.213,24.7,141
2025-01-31 12:45:00,Machinery,27.273,22.8,68
2025-01-31 13:00:00,Machinery,39.245,24.3,25
2025-01-31 13:15:00,Servers,15.374,21.2,80
2025-01-31 13:30:00,Workstations,6.929,22.0,136
2025-01-31 13:45:00,Lighting,3.612,20.9,61
2025-01-31 14:00:00,Workstations,1.911,22.0,55
2025-01-31 14:15:00,Workstations,7.64,22.1,35
2025-01-31 14:30:00,Machinery,41.537,27.2,75
2025-01-31 14:45:00,HVAC,15.967,24.1,109
2025-01-31 15:00:00,Servers,14.421,22.7,131
2025-01-31 15:15:00,Lighting,4.243,23.4,66
2025-01-31 15:30:00,HVAC,25.486,24.5,23
2025-01-31 15:45:00,Lighting,5.691,21.0,91
2025-01-31 16:00:00,Workstations,5.667,22.5,129
2025-01-31 16:15:00,HVAC,27.973,22.1,94
2025-01-31 16:30:00,HVAC,21.619,24.2,32
2025-01-31 16:45:00,Lighting,3.947,21.1,26
2025-01-31 17:00:00,Servers,13.273,22.3,45
2025-01-31 17:15:00,Lighting,6.995,21.7,118
2025-01-31 17:30:00,Lighting,6.625,22.8,53
2025-01-31 17:45:00,Workstations,6.378,20.5,36
2025-01-31 18:00:00,Workstations,3.625,22.1,78
2025-01-31 18:15:00,Servers,13.84,20.7,118
2025-01-31 18:30:00,Machinery,24.107,27.2,44
2025-01-31 18:45:00,Machinery,49.664,22.3,75
2025-01-31 19:00:00,Servers,14.595,22.5,4
2025-01-31 19:15:00,Workstations,0.463,21.6,3
2025-01-31 19:30:00,Servers,12.235,20.8,0
2025-01-31 19:45:00,HVAC,9.15,18.9,5
2025-01-31 20:00:00,Workstations,0.233,22.9,1
2025-01-31 20:15:00,Machinery,0.0,27.8,5
2025-01-31 20:30:00,Lighting,0.586,23.0,2
2025-01-31 20:45:00,HVAC,7.511,19.5,0
2025-01-31 21:00:00,Workstations,0.169,22.6,0
2025-01-31 21:15:00,Workstations,0.997,20.5,5
2025-01-31 21:30:00,Servers,12.899,19.4,1
2025-01-31 21:45:00,Machinery,0.0,26.6,0
2025-01-31 22:00:00,HVAC,6.595,18.6,4
2025-01-31 22:15:00,Lighting,0.109,22.6,4
2025-01-31 22:30:00,HVAC,5.561,18.1,1
2025-01-31 22:45:00,HVAC,2.524,19.0,5
2025-01-31 23:00:00,Machinery,0.0,22.4,2
2025-01-31 23:15:00,HVAC,6.745,19.8,3
2025-01-31 23:30:00,Lighting,0.393,22.3,2
2025-01-31 23:45:00,HVAC,7.992,18.1,5
2025-02-01 00:00:00,Lighting,0.614,22.2,5
2025-02-01 00:15:00,Lighting,0.633,23.0,1
2025-02-01 00:30:00,Lighting,0.988,20.8,1
2025-02-01 00:45:00,Lighting,0.715,23.2,4
2025-02-01 01:00:00,Lighting,0.514,21.3,2
2025-02-01 01:15:00,HVAC,8.371,15.6,2
2025-02-01 01:30:00,Machinery,0.0,26.6,2
2025-02-01 01:45:00,Machinery,0.0,24.8,3
2025-02-01 02:00:00,Servers,15.034,22.3,3
2025-02-01 02:15:00,HVAC,3.011,18.1,5
2025-02-01 02:30:00,HVAC,5.908,15.6,5
2025-02-01 02:45:00,Workstations,0.72,21.3,0
2025-02-01 03:00:00,Lighting,0.354,23.1,0
2025-02-01 03:15:00,Servers,14.695,21.6,0
2025-02-01 03:30:00,Servers,13.72,20.4,2
2025-02-01 03:45:00,Lighting,0.282,20.8,2
2025-02-01 04:00:00,Servers,13.531,19.6,3
2025-02-01 04:15:00,Lighting,0.761,20.9,5
2025-02-01 04:30:00,HVAC,5.739,18.7,0
2025-02-01 04:45:00,Machinery,0.0,22.1,2
2025-02-01 05:00:00,Machinery,0.0,24.7,2
2025-02-01 05:15:00,Servers,13.505,21.8,4
2025-02-01 05:30:00,Machinery,0.0,22.7,0
2025-02-01 05:45:00,HVAC,9.4,18.1,2
2025-02-01 06:00:00,Servers,12.716,22.0,3
2025-02-01 06:15:00,Workstations,0.627,22.8,3
2025-02-01 06:30:00,Workstations,0.315,20.8,3
2025-02-01 06:45:00,Servers,14.519,22.6,4
2025-02-01 07:00:00,Lighting,0.49,21.7,5
2025-02-01 07:15:00,Machinery,0.0,23.3,4
2025-02-01 07:30:00,Servers,12.689,21.1,0
2025-02-01 07:45:00,Workstations,0.771,21.8,5
2025-02-01 08:00:00,Servers,15.383,22.7,117
2025-02-01 08:15:00,Machinery,36.337,23.7,125
2025-02-01 08:30:00,HVAC,13.582,22.1,20
2025-02-01 08:45:00,Workstations,1.585,22.4,111
2025-02-01 09:00:00,Machinery,22.708,27.6,39
2025-02-01 09:15:00,Lighting,6.949,22.8,114
2025-02-01 09:30:00,Machinery,43.065,24.3,68
2025-02-01 09:45:00,Servers,14.069,22.1,67
2025-02-01 10:00:00,HVAC,15.734,21.5,96
2025-02-01 10:15:00,Machinery,43.971,23.1,138
2025-02-01 10:30:00,Servers,13.004,22.6,147
2025-02-01 10:45:00,Lighting,6.169,23.0,85
2025-02-01 11:00:00,Workstations,7.304,22.2,118
2025-02-01 11:15:00,Servers,15.93,22.0,117
2025-02-01 11:30:00,Servers,12.347,22.2,114
2025-02-01 11:45:00,Servers,13.141,19.9,69
2025-02-01 12:00:00,Servers,12.299,19.2,103
2025-02-01 12:15:00,HVAC,15.665,22.8,21
2025-02-01 12:30:00,Workstations,1.766,21.3,107
2025-02-01 12:45:00,Workstations,4.792,22.7,77
2025-02-01 13:00:00,Machinery,48.802,27.9,38
2025-02-01 13:15:00,Workstations,4.463,20.9,36
2025-02-01 13:30:00,Workstations,5.069,22.3,96
2025-02-01 13:45:00,Lighting,6.527,21.0,108
2025-02-01 14:00:00,Machinery,27.778,26.9,147
2025-02-01 14:15:00,Workstations,6.361,21.7,50
2025-02-01 14:30:00,Lighting,5.22,20.6,38
2025-02-01 14:45:00,Workstations,5.694,22.1,77
2025-02-01 15:00:00,HVAC,15.893,23.6,59
2025-02-01 15:15:00,HVAC,13.129,24.4,110
2025-02-01 15:30:00,Servers,15.301,20.4,36
2025-02-01 15:45:00,Workstations,2.548,21.6,118
2025-02-01 16:00:00,Machinery,36.084,27.1,56
2025-02-01 16:15:00,Workstations,4.362,22.9,52
2025-02-01 16:30:00,Lighting,5.797,21.5,58
2025-02-01 16:45:00,Servers,12.567,19.6,141
2025-02-01 17:00:00,Servers,14.741,21.9,144
2025-02-01 17:15:00,Servers,15.16,19.1,78
2025-02-01 17:30:00,HVAC,10.673,23.2,93
2025-02-01 17:45:00,Lighting,5.131,20.8,30
2025-02-01 18:00:00,HVAC,14.006,24.6,125
2025-02-01 18:15:00,Lighting,4.893,21.4,78
2025-02-01 18:30:00,HVAC,17.785,20.5,96
2025-02-01 18:45:00,Lighting,1.02,22.9,135
2025-02-01 19:00:00,HVAC,6.832,15.1,1
2025-02-01 19:15:00,Lighting,0.53,21.6,4
2025-02-01 19:30:00,HVAC,9.938,19.7,3
2025-02-01 19:45:00,Lighting,0.498,21.6,0
2025-02-01 20:00:00,Machinery,0.0,23.3,1
2025-02-01 20:15:00,Machinery,0.0,24.3,2
2025-02-01 20:30:00,Lighting,0.881,21.2,5
2025-02-01 20:45:00,HVAC,9.622,19.8,5
2025-02-01 21:00:00,Machinery,0.0,24.6,5
2025-02-01 21:15:00,Workstations,0.408,20.9,0
2025-02-01 21:30:00,HVAC,8.958,16.1,2
2025-02-01 21:45:00,Servers,13.865,19.3,5
2025-02-01 22:00:00,Servers,14.366,20.8,3
2025-02-01 22:15:00,Servers,13.589,20.4,0
2025-02-01 22:30:00,HVAC,7.69,16.6,3
2025-02-01 22:45:00,Machinery,0.0,27.6,2
2025-02-01 23:00:00,Lighting,0.551,22.2,1
2025-02-01 23:15:00,Workstations,0.624,20.8,1
2025-02-01 23:30:00,Workstations,0.231,22.8,2
2025-02-01 23:45:00,HVAC,2.91,15.2,1
2025-02-02 00:00:00,Machinery,0.0,22.3,4
2025-02-02 00:15:00,Lighting,0.946,21.3,0
2025-02-02 00:30:00,Workstations,0.64,22.2,1
2025-02-02 00:45:00,Lighting,0.246,21.6,3
2025-02-02 01:00:00,Lighting,0.867,21.5,2
2025-02-02 01:15:00,Servers,13.445,19.0,5
2025-02-02 01:30:00,Servers,12.41,19.2,5
2025-02-02 01:45:00,Lighting,0.494,22.2,4
2025-02-02 02:00:00,Lighting,0.39,22.2,5
